CLNDN	Count
not_provided|Episodic_ataxia_type_2|Spinocerebellar_ataxia_type_6|Migraine,_familial_hemiplegic,_1|Developmental_and_epileptic_encephalopathy,_42	1
not_specified|Episodic_ataxia_type_2|Developmental_and_epileptic_encephalopathy,_42	1
not_provided|Episodic_ataxia_type_2|Migraine,_familial_hemiplegic,_1|Developmental_and_epileptic_encephalopathy,_42|Spinocerebellar_ataxia_type_6	1
Developmental_and_epileptic_encephalopathy,_42|Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|Spinocerebellar_ataxia_type_6|not_provided	1
Developmental_and_epileptic_encephalopathy,_42|Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|Spinocerebellar_ataxia_type_6|not_specified	1
Spinocerebellar_ataxia_type_6|Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|not_provided|Developmental_and_epileptic_encephalopathy,_42	1
not_provided|Spinocerebellar_ataxia_type_6|Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|Developmental_and_epileptic_encephalopathy,_42	1
not_provided|Developmental_and_epileptic_encephalopathy,_42|Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|Spinocerebellar_ataxia_type_6	1
Migraine,_familial_hemiplegic,_1|Episodic_ataxia_type_2|Spinocerebellar_ataxia_type_6|not_specified|Developmental_and_epileptic_encephalopathy,_42|Inborn_genetic_diseases	1
Inborn_genetic_diseases|not_specified|Episodic_ataxia_type_2|Developmental_and_epileptic_encephalopathy,_42	1
ADGRE2-related_disorder|not_provided	1
Vibratory_urticaria	2
Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1	2
not_specified|not_provided|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1|Lateral_meningocele_syndrome	1
not_provided|Lateral_meningocele_syndrome|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1	1
Lateral_meningocele_syndrome|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1|not_provided	1
Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1|not_provided|Lateral_meningocele_syndrome	7
not_provided|Lateral_meningocele_syndrome|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1|not_specified	1
not_specified|Lateral_meningocele_syndrome|not_provided|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1	2
Lateral_meningocele_syndrome|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1|not_specified|not_provided	1
Lateral_meningocele_syndrome|not_specified|not_provided|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1	2
not_specified|not_provided|Lateral_meningocele_syndrome|Cerebral_arteriopathy,_autosomal_dominant,_with_subcortical_infarcts_and_leukoencephalopathy,_type_1	1
Autosomal_recessive_congenital_ichthyosis_5|not_provided	2
Autosomal_recessive_congenital_ichthyosis_5|Congenital_ichthyosiform_erythroderma|not_provided	1
not_provided|Autosomal_recessive_congenital_ichthyosis_5	3
CYP4F2-related_condition	3
warfarin_response_-_Dosage|not_provided|CYP4F2-related_condition|acenocoumarol_response_-_Dosage	1
Cardiovascular_phenotype|not_provided|not_specified|Hypertrophic_cardiomyopathy_19	1
Cardiovascular_phenotype|not_specified|Hypertrophic_cardiomyopathy_19|not_provided	1
SIN3B-related_disorder	1
SIN3B-related_disorder|not_provided	1
not_provided|CPAMD8-related_disorder	3
CPAMD8-related_disorder|not_provided	3
Celiac_disease,_susceptibility_to,_4	1
UNC13A-related_condition|not_provided	1
Cryptorchidism|not_provided	1
Severe_combined_immunodeficiency_disease	1
not_specified|not_provided|T-B+_severe_combined_immunodeficiency_due_to_JAK3_deficiency	1
not_provided|T-B+_severe_combined_immunodeficiency_due_to_JAK3_deficiency|Severe_combined_immunodeficiency_disease|not_specified	1
T-B+_severe_combined_immunodeficiency_due_to_JAK3_deficiency|not_provided|Severe_combined_immunodeficiency_disease	1
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus_syndrome_1	1
not_specified|not_provided|Megalencephaly-polymicrogyria-polydactyly-hydrocephalus_syndrome_1	1
not_specified|CRLF1-related_condition|not_provided	1
Mitochondrial_complex_3_deficiency,_nuclear_type_10	2
not_provided|TSHZ3-related_condition	1
Cystinuria|not_provided	1
CEP89-related_condition|not_provided	1
not_provided|Prolidase_deficiency	1
Prolidase_deficiency|not_specified|not_provided	1
Hemolytic_anemia_due_to_glucophosphate_isomerase_deficiency	1
Arthrogryposis_multiplex_congenita_1,_neurogenic,_with_myelin_defect|not_provided	2
not_provided|Arthrogryposis_multiplex_congenita_1,_neurogenic,_with_myelin_defect	4
Arthrogryposis_multiplex_congenita_1,_neurogenic,_with_myelin_defect	1
Hereditary_spastic_paraplegia_75	1
COX6B1-related_condition|Mitochondrial_complex_IV_deficiency,_nuclear_type_1|not_specified|not_provided	1
not_provided|Dystonia_28,_childhood-onset	1
Dystonia_28,_childhood-onset|not_provided	1
not_provided|Finnish_congenital_nephrotic_syndrome	1
Congenital_nephrotic_syndrome|Finnish_congenital_nephrotic_syndrome|not_specified|not_provided	1
Finnish_congenital_nephrotic_syndrome|not_provided	1
Congenital_nephrotic_syndrome|not_provided|not_specified|Finnish_congenital_nephrotic_syndrome	1
not_specified|not_provided|Mitochondrial_complex_2_deficiency,_nuclear_type_2	1
not_specified|Autosomal_recessive_nonsyndromic_hearing_loss_76|not_provided	1
Microcephaly_2,_primary,_autosomal_recessive,_with_or_without_cortical_malformations|not_specified|not_provided	2
not_specified|Microcephaly_2,_primary,_autosomal_recessive,_with_or_without_cortical_malformations|not_provided	1
not_specified|not_provided|Primary_Microcephaly_2_With_or_Without_Cortical_Malformations	1
not_specified|not_provided|Microcephaly_2,_primary,_autosomal_recessive,_with_or_without_cortical_malformations	1
not_provided|Microcephaly_2,_primary,_autosomal_recessive,_with_or_without_cortical_malformations|not_specified	1
not_provided|RYR1-related_disorder|Congenital_multicore_myopathy_with_external_ophthalmoplegia|King_Denborough_syndrome|not_specified|Malignant_hyperthermia,_susceptibility_to,_1|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber|Central_core_myopathy	1
not_specified|Central_core_myopathy|King_Denborough_syndrome|not_provided|Congenital_multicore_myopathy_with_external_ophthalmoplegia	1
RYR1-related_disorder	2
King_Denborough_syndrome|not_specified|not_provided|Congenital_multicore_myopathy_with_external_ophthalmoplegia|Central_core_myopathy	2
King_Denborough_syndrome|Central_core_myopathy|Malignant_hyperthermia,_susceptibility_to,_1|Congenital_multicore_myopathy_with_external_ophthalmoplegia|Congenital_myopathy_with_fiber_type_disproportion|not_provided|RYR1-related_disorder|not_specified|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber	1
RYR1-related_disorder|Congenital_multicore_myopathy_with_external_ophthalmoplegia|not_specified|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber|Malignant_hyperthermia,_susceptibility_to,_1|not_provided|Central_core_myopathy	1
RYR1-related_disorder|Congenital_multicore_myopathy_with_external_ophthalmoplegia|not_specified|Central_core_myopathy|Malignant_hyperthermia,_susceptibility_to,_1|not_provided|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber	1
Malignant_hyperthermia,_susceptibility_to,_1|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber|not_provided|not_specified|Central_core_myopathy|RYR1-related_disorder|Congenital_multicore_myopathy_with_external_ophthalmoplegia	1
Congenital_multicore_myopathy_with_external_ophthalmoplegia|RYR1-related_disorder|Neuromuscular_disease,_congenital,_with_uniform_type_1_fiber|Malignant_hyperthermia,_susceptibility_to,_1|not_provided|Central_core_myopathy|not_specified	1
not_specified|not_provided|RYR1-related_disorder	1
Focal_segmental_glomerulosclerosis_1|not_provided	2
Focal_segmental_glomerulosclerosis_1|not_provided|not_specified	1
CAPN12-related_condition|not_provided	2
CAPN12-related_condition	1
not_provided|Hyperuricemia,_pulmonary_hypertension,_renal_failure,_alkalosis_syndrome	1
Hyperuricemia,_pulmonary_hypertension,_renal_failure,_alkalosis_syndrome|not_provided	4
Leukodystrophy_and_acquired_microcephaly_with_or_without_dystonia%3B|not_provided	5
3-methylglutaconic_aciduria_type_9|not_provided	2
Charcot-Marie-Tooth_disease_type_4	7
Charcot-Marie-Tooth_disease_type_4F|Charcot-Marie-Tooth_disease|Dejerine-Sottas_disease|Charcot-Marie-Tooth_disease_type_4|not_specified|not_provided	1
Charcot-Marie-Tooth_disease|not_provided|Charcot-Marie-Tooth_disease_type_4|not_specified|Charcot-Marie-Tooth_disease_type_4F	1
not_specified|not_provided|Charcot-Marie-Tooth_disease|Dejerine-Sottas_disease|Charcot-Marie-Tooth_disease_type_4|Charcot-Marie-Tooth_disease_type_4F	1
Charcot-Marie-Tooth_disease|not_provided|Dejerine-Sottas_disease|Charcot-Marie-Tooth_disease_type_4|not_specified|Charcot-Marie-Tooth_disease_type_4F	1
Charcot-Marie-Tooth_disease|not_specified|Charcot-Marie-Tooth_disease_type_4|Charcot-Marie-Tooth_disease_type_4F	1
not_provided|SPTBN4-related_disorder|Neurodevelopmental_disorder_with_hypotonia,_neuropathy,_and_deafness	1
Kawasaki_disease,_susceptibility_to|ITPKC-related_disorder	1
Diamond-Blackfan_anemia_1	1
ARHGEF1-related_disorder|not_provided	1
not_provided|ARHGEF1-related_disorder	1
Cerebellar_ataxia-areflexia-pes_cavus-optic_atrophy-sensorineural_hearing_loss_syndrome|not_provided|Alternating_hemiplegia_of_childhood_2|Dystonia_12	1
Dystonia_12	1
not_provided|MEGF8-related_Carpenter_syndrome	1
not_provided|Ethylmalonic_encephalopathy	1
Laryngeal_squamous_cell_carcinoma	1
Spinocerebellar_ataxia,_autosomal_recessive_26	1
Spinocerebellar_ataxia,_autosomal_recessive_26|not_provided|Platinum_compounds_response_-_Efficacy	1
Heart_and_brain_malformation_syndrome	1
not_specified|not_provided|Hermansky-Pudlak_syndrome_8	1
Trichothiodystrophy_1,_photosensitive|not_specified|Cerebrooculofacioskeletal_syndrome_2|Xeroderma_pigmentosum,_group_D|not_provided	1
not_specified|Xeroderma_pigmentosum,_group_D|not_provided	1
Trichothiodystrophy_1,_photosensitive|not_provided|Cerebrooculofacioskeletal_syndrome_2|Xeroderma_pigmentosum,_group_D|not_specified	1
not_specified|Spastic_paraplegia	2
Optic_Atrophy,_Dominant|not_provided|3-Methylglutaconic_aciduria_type_3	1
Optic_atrophy_3|3-Methylglutaconic_aciduria_type_3|not_provided	1
not_specified|3-Methylglutaconic_aciduria_type_3|Optic_atrophy_3|not_provided	1
not_specified|not_provided|Branchiootorenal_syndrome_2	1
Branchiootorenal_syndrome_2|not_provided|not_specified	1
Steinert_myotonic_dystrophy_syndrome	1
not_specified|Steinert_myotonic_dystrophy_syndrome	1
DMWD-related_disorder	3
FOXA3-related_disorder	1
Neurodevelopmental_disorder_with_or_without_autistic_features_and/or_structural_brain_abnormalities	1
NOVA2-related_disorder|Neurodevelopmental_disorder_with_or_without_autistic_features_and/or_structural_brain_abnormalities	1
not_provided|Long_QT_syndrome_16	2
not_specified|Cardiovascular_phenotype|Walker-Warburg_congenital_muscular_dystrophy|Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2I|not_provided|Muscular_dystrophy-dystroglycanopathy_type_B5|Muscular_dystrophy-dystroglycanopathy_(congenital_with_brain_and_eye_anomalies),_type_A5|Dystrophin_deficiency	1
Familial_hypocalciuric_hypercalcemia_3|not_provided	1
ZC3H4-related_condition	3
DHX34-related_disorder	6
Macrocephaly-developmental_delay_syndrome	1
not_provided|BICRA-related_disorder	1
BICRA-related_disorder|not_provided	1
not_specified|Primary_ciliary_dyskinesia|not_provided	7
Primary_ciliary_dyskinesia|not_provided|not_specified	6
not_provided|not_specified|Primary_ciliary_dyskinesia	6
Primary_ciliary_dyskinesia|ODAD1-related_disorder	1
Developmental_and_epileptic_encephalopathy,_46|not_provided	1
SULT2B1-related_disorder|not_provided	1
not_provided|Ichthyosis,_congenital,_autosomal_recessive_14	1
FUT2-related_condition|not_provided	1
Familial_Otitis_Media|SECRETOR/NONSECRETOR_POLYMORPHISM,_JAPANESE_TYPE	1
Neuroferritinopathy|Hereditary_hyperferritinemia_with_congenital_cataracts|sporadic_abdominal_aortic_aneurysm|Glycogen_storage_disease_due_to_muscle_and_heart_glycogen_synthase_deficiency|L-ferritin_deficiency|not_specified|not_provided	1
Glycogen_storage_disease_due_to_muscle_and_heart_glycogen_synthase_deficiency|Neuroferritinopathy|not_provided|Hereditary_hyperferritinemia_with_congenital_cataracts	1
Progressive_familial_heart_block_type_IB|Cardiovascular_phenotype	1
Progressive_familial_heart_block_type_IB|not_provided	1
PRR12-related_disorder	1
not_provided|PRR12-related_disorder	1
not_specified|not_provided|Noonan_syndrome	1
not_provided|Noonan_syndrome|not_specified	1
Hereditary_spastic_paraplegia_73	1
FUZ-related_disorder	2
not_specified|Charcot-Marie-Tooth_disease_type_2|Charcot-Marie-Tooth_disease	1
Charcot-Marie-Tooth_disease_type_2B2|Ataxia_-_oculomotor_apraxia_type_4|Microcephaly,_seizures,_and_developmental_delay|Developmental_and_epileptic_encephalopathy,_12|not_specified	1
Microcephaly,_seizures,_and_developmental_delay|Ataxia_-_oculomotor_apraxia_type_4|Charcot-Marie-Tooth_disease_type_2B2|not_specified|not_provided	1
not_specified|not_provided|Infantile_bilateral_striatal_necrosis	1
Infantile_bilateral_striatal_necrosis|not_specified|not_provided	1
Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	1
not_specified|not_provided|Autosomal_dominant_nonsyndromic_hearing_loss_4A	1
not_specified|not_provided|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome|Autosomal_dominant_nonsyndromic_hearing_loss_4A	3
not_provided|not_specified|Autosomal_dominant_nonsyndromic_hearing_loss_4A|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	1
not_provided|Autosomal_dominant_nonsyndromic_hearing_loss_4A|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	1
Autosomal_dominant_nonsyndromic_hearing_loss_4A|not_specified|not_provided|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	1
not_specified|Autosomal_dominant_nonsyndromic_hearing_loss_4A|not_provided|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	1
Autosomal_dominant_nonsyndromic_hearing_loss_4A|Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome|not_provided	1
not_provided|Autosomal_dominant_nonsyndromic_hearing_loss_4A	1
Spinocerebellar_ataxia_type_13|not_specified|not_provided	1
not_provided|not_specified|Spinocerebellar_ataxia_type_13	1
not_provided|Mandibular_hypoplasia-deafness-progeroid_syndrome|not_specified	2
not_specified|Hereditary_cancer-predisposing_syndrome|Colorectal_cancer,_susceptibility_to,_10|not_provided|Mandibular_hypoplasia-deafness-progeroid_syndrome	1
Colorectal_cancer,_susceptibility_to,_10	1
Hereditary_cancer-predisposing_syndrome|not_provided|Colorectal_cancer,_susceptibility_to,_10|not_specified|Carcinoma_of_colon	1
Hereditary_cancer-predisposing_syndrome|not_provided|Mandibular_hypoplasia-deafness-progeroid_syndrome|Colorectal_cancer,_susceptibility_to,_10|not_specified	1
not_specified|not_provided|Mandibular_hypoplasia-deafness-progeroid_syndrome	1
ACP4-related_disorder	2
Multiple_acyl-CoA_dehydrogenase_deficiency|not_specified|not_provided	1
Cortical_pulverulent_cataract	1
Gingival_disorder|not_specified|not_provided	2
Gingival_disorder	1
not_specified|Gingival_disorder|not_provided	1
not_provided|Autoinflammatory_syndrome|Familial_cold_autoinflammatory_syndrome|Familial_cold_autoinflammatory_syndrome_2|not_specified	1
not_specified|Familial_cold_autoinflammatory_syndrome_2	1
not_specified|Familial_cold_autoinflammatory_syndrome|Familial_cold_autoinflammatory_syndrome_2	1
not_specified|not_provided|Familial_cold_autoinflammatory_syndrome	1
Spinocerebellar_ataxia_type_14|not_specified|not_provided	1
not_specified|Spinocerebellar_ataxia_type_14|not_provided	1
not_provided|Spinocerebellar_ataxia_type_14	2
Pontoneocerebellar_hypoplasia|not_provided|not_specified	1
not_specified|not_provided|Pontoneocerebellar_hypoplasia	1
KIR2DL1-related_disorder	2
KIR2DL1-related_disorder|not_provided	1
Hydatidiform_mole,_recurrent,_1	1
Hydatidiform_mole,_recurrent,_1|not_specified	2
not_specified|Hydatidiform_mole,_recurrent,_1	1
Hydatidiform_mole|Hydatidiform_mole,_recurrent,_1	1
NLRP2-related_disorder	1
not_provided|NLRP2-related_disorder	1
not_provided|not_specified|Platelet-type_bleeding_disorder_11	3
not_provided|not_specified|GP6-related_disorder	1
not_provided|Platelet-type_bleeding_disorder_11|GP6-related_disorder	1
not_specified|not_provided|Platelet-type_bleeding_disorder_11	3
Dilated_Cardiomyopathy,_Recessive|Familial_Hypertrophic_Cardiomyopathy_with_Wolff-Parkinson-White_Syndrome|Nemaline_Myopathy,_Recessive|Familial_restrictive_cardiomyopathy|not_provided|not_specified|Nemaline_myopathy_5|Hypertrophic_cardiomyopathy	1
Dilated_cardiomyopathy_2A|Hypertrophic_cardiomyopathy_7|Cardiomyopathy,_familial_restrictive,_1|Cardiomyopathy|Hypertrophic_cardiomyopathy|Familial_Hypertrophic_Cardiomyopathy_with_Wolff-Parkinson-White_Syndrome|Dilated_Cardiomyopathy,_Recessive|not_specified|Primary_ciliary_dyskinesia|Familial_restrictive_cardiomyopathy	1
Primary_ciliary_dyskinesia_2|Dilated_Cardiomyopathy,_Recessive|Familial_Hypertrophic_Cardiomyopathy_with_Wolff-Parkinson-White_Syndrome|Primary_ciliary_dyskinesia|Hypertrophic_cardiomyopathy|not_provided|Familial_restrictive_cardiomyopathy|not_specified	1
SSC5D-related_disorder	1
NLRP5-related_disorder	9
Infertility_associated_with_multi-tailed_spermatozoa_and_excessive_DNA|not_provided	1
Infertility_associated_with_multi-tailed_spermatozoa_and_excessive_DNA|not_specified|not_provided	1
SLC27A5-related_disorder|not_provided	1
not_specified|not_provided|SLC27A5-related_disorder	1
not_specified|SLC27A5-related_disorder|not_provided	1
not_provided|TRIM28-related_disorder	1
ACID_PHOSPHATASE_1,_SOLUBLE,_A/B_POLYMORPHISM_OF	1
not_provided|Deficiency_of_iodide_peroxidase|not_specified	1
not_specified|not_provided|Deficiency_of_iodide_peroxidase	3
